age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,capital-netGain,is-gain,is-loss
35,7,190895,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
29,1,41013,14,15,4,10,1,4,0,0,0,55.0,38,0,0,0
30,4,158002,9,10,4,3,2,4,1,0,0,55.0,7,0,0,0
38,4,150601,5,6,5,1,4,4,1,0,3770,40.0,38,-3770,0,1
26,5,66872,7,8,2,12,0,3,1,0,0,98.0,6,0,0,0
58,4,33350,8,9,0,8,4,4,0,0,0,35.0,38,0,0,0
35,4,290226,8,9,4,4,1,4,1,0,0,45.0,38,0,0,0
43,4,191765,8,9,0,13,4,2,0,0,0,35.0,38,0,0,0
25,4,73289,8,9,4,14,3,4,1,0,0,40.0,38,0,0,0
45,4,186272,8,9,2,6,0,2,1,7298,0,40.0,38,7298,1,0
49,0,350759,8,9,2,0,0,4,1,0,0,40.0,38,0,0,0
31,4,226443,12,13,2,10,0,4,1,0,0,40.0,38,0,0,0
52,4,109413,8,9,4,12,1,4,1,0,0,40.0,38,0,0,0
29,4,246933,8,9,4,1,2,4,1,0,0,40.0,25,0,0,0
22,4,221480,8,9,4,1,3,4,0,0,0,40.0,38,0,0,0
39,6,231180,8,9,2,8,0,4,1,0,0,50.0,38,0,0,0
25,2,45474,12,13,2,10,0,4,1,0,0,60.0,38,0,0,0
58,4,169611,8,9,2,1,5,4,0,0,0,40.0,38,0,0,0
31,4,173350,8,9,4,8,1,4,0,0,0,30.0,38,0,0,0
17,6,174120,7,8,4,6,3,4,1,0,0,15.0,38,0,0,0
45,4,117409,9,10,2,4,0,4,1,0,0,40.0,38,0,0,0
37,4,89718,9,10,2,14,0,4,1,0,0,45.0,38,0,0,0
43,4,198203,9,10,3,8,1,2,0,0,0,40.0,38,0,0,0
55,5,182273,9,10,2,12,0,4,1,0,0,40.0,38,0,0,0
24,4,136310,9,10,2,13,0,4,1,0,0,40.0,38,0,0,0
49,4,315984,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
46,5,284799,9,10,2,12,0,4,1,0,0,60.0,38,0,0,0
27,4,218184,9,10,4,1,1,2,0,0,0,40.0,22,0,0,0
66,7,41506,5,6,0,8,1,2,0,0,0,40.0,38,0,0,0
48,2,219962,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
57,4,157974,8,9,4,8,1,2,1,0,0,48.0,38,0,0,0
49,4,297884,8,9,2,7,0,4,1,4064,0,50.0,38,4064,1,0
36,4,199439,13,14,2,4,0,4,1,0,0,45.0,38,0,0,0
25,4,195994,1,2,4,9,1,4,0,0,0,40.0,13,0,0,0
19,4,120251,8,9,4,1,3,4,0,0,0,14.0,38,0,0,0
29,4,128509,8,9,3,7,1,4,0,0,0,38.0,8,0,0,0
37,4,245053,9,10,0,6,3,4,1,0,1504,40.0,38,-1504,0,1
72,1,94242,9,10,6,13,1,4,0,0,0,16.0,38,0,0,0
47,0,83046,12,13,2,0,0,4,1,0,0,18.0,38,0,0,0
24,4,190015,8,9,4,12,3,4,1,0,0,40.0,38,0,0,0
39,4,195253,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
34,2,284843,8,9,4,5,1,2,1,594,0,60.0,38,594,1,0
35,4,201328,8,9,2,14,0,4,1,0,0,50.0,38,0,0,0
19,0,117444,8,9,4,0,3,4,1,0,0,30.0,38,0,0,0
40,4,126701,4,5,4,14,1,4,1,0,0,45.0,38,0,0,0
34,4,141118,13,14,0,10,3,4,0,0,0,60.0,38,0,0,0
36,4,90159,12,13,2,10,5,4,0,0,0,32.0,38,0,0,0
27,4,151382,3,4,0,7,4,4,1,0,974,40.0,38,-974,0,1
47,6,265097,8,9,2,14,0,4,1,0,0,45.0,38,0,0,0
39,4,211154,12,13,2,13,0,4,1,0,0,50.0,38,0,0,0
49,1,203505,8,9,6,1,1,4,0,0,0,40.0,38,0,0,0
46,4,428350,8,9,2,8,3,4,0,0,0,15.0,38,0,0,0
37,4,226947,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
38,4,99156,8,9,5,8,3,4,1,0,0,35.0,38,0,0,0
37,4,38948,8,9,2,14,0,4,1,0,0,50.0,38,0,0,0
47,4,51835,14,15,2,10,5,4,0,0,1902,60.0,15,-1902,0,1
52,2,35092,15,16,2,4,0,4,1,0,0,40.0,38,0,0,0
59,4,147989,9,10,2,13,0,4,1,0,0,50.0,38,0,0,0
24,7,133586,12,13,2,4,5,4,0,0,0,40.0,38,0,0,0
51,4,467611,4,5,2,5,0,4,1,0,0,40.0,25,0,0,0
22,0,255969,7,8,4,0,1,4,1,0,0,48.0,38,0,0,0
51,1,72436,8,9,2,4,0,4,1,0,0,57.0,38,0,0,0
33,0,289046,8,9,0,0,1,2,1,0,1741,40.0,38,-1741,0,1
51,0,157327,2,3,2,0,0,2,1,0,0,8.0,38,0,0,0
52,4,186272,8,9,0,12,1,4,1,0,0,40.0,38,0,0,0
20,4,116830,8,9,4,7,1,4,1,0,0,40.0,38,0,0,0
33,4,303867,9,10,2,4,0,4,1,0,0,50.0,38,0,0,0
53,4,64322,8,9,2,4,0,4,1,0,0,40.0,38,0,0,0
19,4,108147,9,10,4,1,3,4,0,0,0,15.0,38,0,0,0
24,4,65743,12,13,4,1,1,4,0,0,0,30.0,38,0,0,0
35,4,182898,8,9,4,1,1,4,1,8614,0,40.0,38,8614,1,0
22,4,186849,6,7,0,12,3,4,1,0,0,50.0,38,0,0,0
30,4,430283,8,9,2,1,5,4,0,7298,0,40.0,38,7298,1,0
21,4,275190,9,10,4,12,3,4,0,0,0,20.0,38,0,0,0
45,4,339506,8,9,4,12,1,2,1,0,0,40.0,38,0,0,0
27,4,336951,8,9,2,14,0,4,1,0,0,99.0,38,0,0,0
20,4,266525,9,10,4,10,2,2,0,594,0,20.0,38,594,1,0
27,4,131310,8,9,2,8,5,4,0,0,0,40.0,38,0,0,0
35,6,188540,4,5,2,3,0,4,1,0,0,50.0,38,0,0,0
41,4,118721,7,8,0,1,1,0,1,0,0,40.0,38,0,0,0
27,4,29732,12,13,4,10,1,4,0,4865,0,36.0,38,4865,1,0
25,4,374163,7,8,2,5,0,3,1,0,0,60.0,25,0,0,0
37,7,160910,15,16,2,10,0,4,1,0,0,45.0,38,0,0,0
19,4,184710,9,10,4,13,3,4,1,0,0,30.0,38,0,0,0
31,4,142675,9,10,4,4,3,4,1,0,0,40.0,38,0,0,0
32,7,206051,9,10,3,5,3,4,1,0,0,50.0,38,0,0,0
34,4,160216,12,13,4,4,1,4,0,0,0,55.0,38,0,0,0
29,0,168873,9,10,0,0,4,4,0,0,0,30.0,38,0,0,0
58,4,473836,3,4,6,5,2,4,0,0,0,45.0,13,0,0,0
63,4,137192,12,13,2,3,0,1,1,0,0,40.0,34,0,0,0
53,7,246820,15,16,2,10,0,4,1,0,0,50.0,38,0,0,0
26,4,515025,5,6,2,6,5,4,0,0,0,40.0,38,0,0,0
26,4,122999,13,14,4,10,1,4,1,8614,0,40.0,38,8614,1,0
27,4,29807,8,9,5,6,4,4,0,0,0,40.0,23,0,0,0
53,2,202733,13,14,2,4,0,4,1,7688,0,70.0,38,7688,1,0
46,4,563883,8,9,2,3,0,2,1,0,0,60.0,38,0,0,0
31,6,340880,12,13,2,12,0,4,1,0,0,48.0,38,0,0,0
57,0,137658,8,9,2,0,0,3,1,0,0,5.0,4,0,0,0
54,4,43269,8,9,2,14,0,4,1,0,0,50.0,38,0,0,0
33,4,124187,6,7,4,14,1,2,1,0,0,60.0,38,0,0,0
25,4,182771,9,10,4,12,3,1,1,0,0,40.0,38,0,0,0
33,4,133278,8,9,4,1,3,2,0,0,0,40.0,38,0,0,0
35,4,276153,12,13,4,13,1,1,0,4650,0,40.0,38,4650,1,0
37,6,107410,8,9,2,7,0,4,1,0,0,40.0,38,0,0,0
39,1,200968,9,10,2,1,2,4,1,0,0,45.0,38,0,0,0
25,4,197871,12,13,4,4,1,4,1,0,0,50.0,38,0,0,0
48,4,265083,5,6,0,12,1,4,0,0,0,38.0,38,0,0,0
29,4,107458,12,13,4,12,1,4,1,0,0,50.0,38,0,0,0
57,5,161662,12,13,2,4,0,4,1,7688,0,60.0,38,7688,1,0
26,4,261278,9,10,5,12,2,2,1,0,0,30.0,38,0,0,0
42,4,201466,12,13,2,4,0,4,1,0,0,45.0,38,0,0,0
36,4,223433,13,14,2,12,0,4,1,7688,0,50.0,38,7688,1,0
22,4,314525,12,13,4,10,1,4,1,0,0,40.0,38,0,0,0
17,4,63734,5,6,4,6,3,4,1,0,0,20.0,38,0,0,0
49,7,36177,12,13,2,4,0,4,1,0,0,45.0,38,0,0,0
49,4,61307,3,4,2,7,0,3,1,0,0,38.0,38,0,0,0
54,7,161334,13,14,3,10,1,1,0,0,0,40.0,3,0,0,0
28,4,142764,8,9,4,7,1,4,1,0,0,48.0,38,0,0,0
43,2,114859,9,10,2,14,0,4,1,0,0,17.0,38,0,0,0
63,4,31389,6,7,4,5,1,4,1,0,0,12.0,38,0,0,0
57,6,353808,9,10,2,12,0,4,1,0,0,60.0,38,0,0,0
21,0,278391,9,10,4,0,3,4,1,0,0,16.0,38,0,0,0
29,1,224858,9,10,2,11,0,4,1,0,0,60.0,38,0,0,0
27,4,191782,8,9,4,8,2,2,0,0,0,30.0,38,0,0,0
64,4,183513,8,9,4,1,1,4,0,0,0,25.0,38,0,0,0
31,6,203463,12,13,4,13,1,4,0,0,0,40.0,38,0,0,0
42,4,254773,12,13,2,4,5,2,0,0,0,50.0,38,0,0,0
20,4,246250,9,10,4,3,1,4,0,0,0,40.0,38,0,0,0
19,4,517036,8,9,0,3,1,4,0,0,0,40.0,8,0,0,0
28,4,72443,9,10,4,4,1,4,1,0,1669,60.0,38,-1669,0,1
22,4,103440,8,9,4,8,1,4,0,0,0,24.0,38,0,0,0
37,4,280500,9,10,4,13,3,2,0,0,0,40.0,38,0,0,0
20,4,170091,9,10,4,8,3,4,0,0,0,35.0,38,0,0,0
23,4,117480,5,6,4,3,3,4,1,0,0,44.0,38,0,0,0
48,6,101233,10,11,2,8,5,4,0,0,0,15.0,38,0,0,0
41,4,163258,12,13,4,13,1,4,1,0,0,40.0,38,0,0,0
31,0,226883,8,9,0,0,3,4,1,0,0,75.0,38,0,0,0
49,4,255466,9,10,0,1,1,4,0,0,0,60.0,38,0,0,0
44,4,52028,1,2,2,8,5,1,0,0,0,40.0,39,0,0,0
39,2,113253,12,13,2,10,5,4,0,0,0,50.0,38,0,0,0
33,4,207301,11,12,0,4,3,4,0,0,0,40.0,38,0,0,0
39,4,164866,8,9,2,7,0,4,1,0,0,42.0,38,0,0,0
46,6,57452,10,11,2,3,0,4,1,0,0,40.0,38,0,0,0
20,4,103840,8,9,4,7,3,4,0,0,0,42.0,38,0,0,0
27,4,302406,9,10,2,12,0,4,1,0,0,40.0,38,0,0,0
32,4,328199,10,11,4,13,1,4,0,0,0,64.0,38,0,0,0
26,4,203492,8,9,0,3,1,4,1,0,0,40.0,38,0,0,0
41,4,179875,6,7,0,8,4,3,0,0,0,40.0,38,0,0,0
44,6,89172,12,13,2,10,0,4,1,0,0,80.0,38,0,0,0
25,4,109419,8,9,4,1,3,4,0,0,0,40.0,38,0,0,0
41,4,185057,10,11,4,3,1,4,0,0,0,40.0,0,0,0,0
56,2,305767,8,9,2,8,0,1,1,0,0,40.0,3,0,0,0
26,4,240842,8,9,4,7,4,2,0,0,0,40.0,38,0,0,0
60,4,162347,14,15,2,4,0,4,1,0,1902,40.0,38,-1902,0,1
23,4,33105,9,10,4,6,3,0,1,0,0,40.0,38,0,0,0
35,4,215323,10,11,0,8,4,4,0,0,0,35.0,38,0,0,0
38,1,65706,9,10,0,4,4,4,0,0,0,38.0,38,0,0,0
27,4,247711,8,9,2,1,5,4,0,0,0,40.0,38,0,0,0
70,0,336007,2,3,2,0,0,4,1,0,0,20.0,38,0,0,0
27,4,363053,4,5,4,9,4,4,0,0,0,24.0,25,0,0,0
36,5,213008,11,12,2,4,0,4,1,0,0,40.0,38,0,0,0
32,0,123971,6,7,0,0,1,4,0,0,0,49.0,38,0,0,0
34,4,214288,8,9,4,3,3,4,1,0,0,40.0,38,0,0,0
29,4,95465,8,9,2,8,0,4,1,0,0,40.0,38,0,0,0
61,4,163393,8,9,2,14,0,4,1,0,0,20.0,38,0,0,0
40,4,198873,14,15,2,10,5,4,0,15024,0,30.0,38,15024,1,0
34,5,209538,12,13,2,12,0,4,1,0,0,50.0,38,0,0,0
31,4,292592,8,9,2,7,5,4,0,0,0,40.0,38,0,0,0
39,6,211785,8,9,4,3,3,2,0,0,0,20.0,38,0,0,0
34,4,245378,12,13,2,4,0,4,1,0,0,45.0,38,0,0,0
28,2,167536,11,12,6,10,4,4,1,0,0,40.0,38,0,0,0
21,4,203924,9,10,4,1,1,4,1,2597,0,45.0,38,2597,1,0
27,0,188711,9,10,0,0,1,4,1,0,0,30.0,38,0,0,0
55,4,190514,3,4,2,1,0,4,1,0,0,75.0,38,0,0,0
30,4,103642,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
55,4,160362,12,13,2,1,0,4,1,0,0,40.0,38,0,0,0
24,4,403671,9,10,4,7,1,4,1,0,0,40.0,38,0,0,0
51,4,202956,10,11,2,12,0,4,1,0,0,40.0,38,0,0,0
32,4,235109,9,10,0,1,4,4,0,0,0,40.0,38,0,0,0
74,6,192413,14,15,0,10,2,4,1,0,0,40.0,38,0,0,0
18,4,225859,9,10,4,14,3,4,1,2907,0,30.0,38,2907,1,0
47,4,208872,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
47,1,402975,9,10,2,4,0,2,1,0,0,40.0,38,0,0,0
46,6,197836,8,9,2,5,0,4,1,0,1672,50.0,38,-1672,0,1
28,4,177119,13,14,4,4,1,4,0,0,0,80.0,0,0,0,0
32,4,158291,8,9,2,3,0,4,1,0,0,50.0,38,0,0,0
27,4,301654,8,9,4,4,3,4,0,0,0,40.0,38,0,0,0
19,4,201743,9,10,4,8,3,4,0,0,0,15.0,38,0,0,0
30,4,255885,9,10,2,12,0,4,1,0,0,50.0,38,0,0,0
69,4,108196,4,5,4,3,2,4,1,2993,0,40.0,38,2993,1,0
47,4,61885,12,13,2,10,0,4,1,15024,0,50.0,38,15024,1,0
20,7,161978,9,10,2,8,0,4,1,0,0,20.0,38,0,0,0
35,0,35854,9,10,4,0,3,4,0,0,0,40.0,38,0,0,0
28,6,209205,9,10,2,3,0,4,1,7298,0,40.0,38,7298,1,0
49,1,181657,9,10,0,4,1,4,0,0,0,50.0,38,0,0,0
36,4,152621,9,10,2,3,0,4,1,0,0,40.0,2,0,0,0
34,4,130369,8,9,0,14,4,4,0,1151,0,48.0,11,1151,1,0
35,4,79050,8,9,4,14,4,2,1,0,0,72.0,38,0,0,0
45,4,341995,10,11,2,10,0,4,1,0,1902,42.0,38,-1902,0,1
29,4,153805,8,9,4,7,2,3,1,0,0,40.0,7,0,0,0
34,6,87209,13,14,2,5,0,4,1,0,0,60.0,38,0,0,0
50,5,176751,13,14,0,4,1,4,1,0,0,80.0,38,0,0,0
34,4,153927,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
30,6,106742,7,8,2,14,0,4,1,0,0,75.0,38,0,0,0
46,4,224202,9,10,2,12,0,4,1,0,0,50.0,38,0,0,0
45,4,347321,8,9,4,3,1,4,1,0,0,40.0,38,0,0,0
35,4,140474,9,10,2,10,0,0,1,0,0,40.0,38,0,0,0
67,4,49401,10,11,0,8,1,4,0,0,0,24.0,38,0,0,0
40,6,95226,12,13,4,4,1,4,1,0,0,50.0,38,0,0,0
41,4,146908,15,16,2,10,0,4,1,0,0,60.0,38,0,0,0
73,6,130391,8,9,4,8,1,4,0,0,0,36.0,38,0,0,0
34,4,69251,9,10,2,8,0,1,1,0,0,40.0,29,0,0,0
38,4,82622,9,10,0,3,4,4,1,0,0,40.0,38,0,0,0
57,1,21626,9,10,0,8,1,4,1,0,0,40.0,38,0,0,0
49,4,125892,8,9,2,12,0,4,1,0,0,40.0,38,0,0,0
28,4,288598,8,9,2,3,0,4,1,0,0,35.0,38,0,0,0
52,4,145081,3,4,4,7,1,2,0,0,0,40.0,38,0,0,0
48,7,122066,8,9,2,1,0,4,1,0,0,35.0,38,0,0,0
34,4,100593,9,10,0,10,4,4,0,0,0,6.0,38,0,0,0
27,4,109165,9,10,2,3,0,4,1,0,0,60.0,38,0,0,0
34,4,24529,8,9,6,1,4,4,1,0,0,15.0,38,0,0,0
17,4,184924,4,5,4,6,3,4,1,0,1719,15.0,38,-1719,0,1
43,7,308498,8,9,3,4,4,4,0,0,0,40.0,38,0,0,0
46,6,199596,9,10,0,4,4,4,0,0,0,50.0,38,0,0,0
37,4,218490,13,14,2,4,0,4,1,0,0,55.0,8,0,0,0
20,4,146879,8,9,4,8,1,4,1,0,2001,40.0,38,-2001,0,1
66,4,174276,9,10,6,12,4,4,0,0,0,50.0,38,0,0,0
30,4,381153,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
28,4,60772,12,13,4,4,3,4,0,0,0,45.0,38,0,0,0
42,2,351161,9,10,0,3,1,4,1,0,0,40.0,38,0,0,0
38,4,143538,8,9,4,7,1,4,0,0,0,40.0,38,0,0,0
37,6,111129,9,10,2,3,0,4,1,0,0,45.0,38,0,0,0
50,4,92811,12,13,2,13,0,4,1,0,0,40.0,38,0,0,0
36,4,346478,12,13,2,12,0,4,1,0,2415,45.0,38,-2415,0,1
47,4,198200,12,13,4,4,1,4,1,0,0,50.0,38,0,0,0
26,4,68895,8,9,4,1,1,4,1,0,0,50.0,25,0,0,0
29,4,119170,9,10,5,13,4,4,0,0,0,40.0,38,0,0,0
46,7,20534,12,13,4,4,1,4,1,0,0,45.0,38,0,0,0
34,0,166545,9,10,2,0,5,4,0,7688,0,6.0,38,7688,1,0
37,4,161141,8,9,4,6,1,4,1,0,0,40.0,38,0,0,0
17,4,126771,7,8,4,10,3,4,1,0,0,7.0,38,0,0,0
27,4,47907,12,13,4,1,1,4,0,0,0,43.0,38,0,0,0
28,4,138283,10,11,4,8,1,4,0,0,0,40.0,38,0,0,0
21,4,342575,9,10,4,12,3,2,0,0,0,30.0,38,0,0,0
50,4,138270,8,9,2,12,5,2,0,0,0,40.0,38,0,0,0
36,4,321760,12,13,4,1,1,4,0,0,0,17.0,38,0,0,0
66,4,107196,8,9,6,13,1,4,0,0,0,18.0,38,0,0,0
27,4,178778,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
29,4,236938,11,12,0,3,4,4,0,0,0,38.0,38,0,0,0
22,1,209131,11,12,4,8,3,4,1,0,0,20.0,38,0,0,0
18,4,60981,9,10,4,12,3,4,0,2176,0,35.0,38,2176,1,0
37,4,126743,1,2,2,8,0,4,1,0,0,53.0,25,0,0,0
34,6,288486,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
38,4,184801,12,13,2,12,0,4,1,0,0,60.0,38,0,0,0
23,7,314645,11,12,4,1,1,4,0,0,0,25.0,38,0,0,0
40,6,165815,9,10,4,3,3,4,1,0,0,40.0,38,0,0,0
31,4,217962,7,8,4,6,1,2,1,0,0,40.0,0,0,0,0
44,4,77313,8,9,0,1,4,4,0,0,0,40.0,38,0,0,0
40,4,185145,15,16,2,10,0,4,1,0,0,40.0,38,0,0,0
24,4,134787,9,10,4,12,3,4,0,0,0,40.0,38,0,0,0
53,4,149217,8,9,2,3,0,4,1,0,0,40.0,32,0,0,0
26,4,215384,12,13,4,4,1,4,1,0,1974,55.0,38,-1974,0,1
43,4,200734,8,9,5,8,1,2,0,0,0,40.0,38,0,0,0
33,4,162312,8,9,0,12,1,1,1,0,0,45.0,23,0,0,0
76,6,174309,13,14,2,3,0,4,1,0,0,10.0,38,0,0,0
55,4,139843,8,9,0,4,1,4,0,0,0,60.0,38,0,0,0
20,4,493443,6,7,4,6,1,4,1,0,0,40.0,38,0,0,0
49,4,199029,12,13,2,12,0,4,1,0,2415,55.0,38,-2415,0,1
51,5,260938,9,10,2,4,0,4,1,0,0,50.0,38,0,0,0
43,1,195385,8,9,2,4,0,0,1,0,0,40.0,38,0,0,0
45,4,34127,12,13,2,10,0,4,1,0,0,50.0,38,0,0,0
32,7,167049,7,8,4,1,4,4,0,0,0,40.0,38,0,0,0
62,2,197218,8,9,6,8,1,4,0,0,0,18.0,38,0,0,0
28,4,167336,9,10,4,4,1,4,0,10520,0,40.0,38,10520,1,0
51,2,143865,5,6,6,8,1,4,0,0,0,24.0,38,0,0,0
60,4,186446,3,4,2,7,5,4,0,0,0,40.0,38,0,0,0
55,6,185195,12,13,2,4,0,4,1,0,0,40.0,38,0,0,0
60,4,74243,10,11,6,3,1,4,0,0,0,30.0,38,0,0,0
50,6,89737,9,10,2,3,0,4,1,0,0,48.0,38,0,0,0
32,0,199244,5,6,0,0,1,4,0,0,0,40.0,38,0,0,0
19,4,274657,2,3,4,8,1,4,1,0,0,50.0,13,0,0,0
27,4,96226,8,9,2,3,0,4,1,0,0,70.0,38,0,0,0
38,4,272671,12,13,0,12,3,4,1,0,0,50.0,38,0,0,0
36,5,337778,9,10,2,4,0,4,1,0,0,60.0,40,0,0,0
32,4,44392,11,12,2,6,0,4,1,0,0,40.0,38,0,0,0
35,6,278632,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
49,5,187563,9,10,2,14,0,4,1,0,0,50.0,38,0,0,0
43,7,30824,9,10,0,1,1,4,0,0,0,40.0,38,0,0,0
34,4,167474,8,9,2,12,0,4,1,0,0,50.0,38,0,0,0
30,4,148524,8,9,2,14,0,4,1,0,2057,40.0,38,-2057,0,1
33,4,156192,13,14,2,10,0,4,1,0,0,45.0,38,0,0,0
47,6,119199,9,10,2,1,5,4,0,0,0,35.0,38,0,0,0
59,6,190514,6,7,2,3,0,4,1,0,0,20.0,38,0,0,0
61,4,146788,3,4,2,14,0,4,1,0,0,40.0,38,0,0,0
38,7,107164,9,10,5,4,3,4,1,0,0,40.0,38,0,0,0
27,4,189462,13,14,4,10,1,4,0,0,1504,45.0,38,-1504,0,1
20,4,184779,9,10,4,13,3,4,0,0,0,20.0,38,0,0,0
30,0,355571,8,9,4,0,4,2,0,0,0,40.0,38,0,0,0
58,4,110213,8,9,6,1,1,4,0,0,0,40.0,38,0,0,0
28,4,480861,8,9,2,7,0,4,1,0,0,45.0,38,0,0,0
42,4,184837,8,9,2,7,5,4,0,7298,0,40.0,38,7298,1,0
26,1,352768,8,9,0,1,3,4,0,0,0,40.0,38,0,0,0
39,4,236391,8,9,2,3,0,4,1,0,0,45.0,38,0,0,0
55,4,377061,12,13,2,11,0,4,1,0,0,40.0,38,0,0,0
28,4,232945,8,9,5,6,1,3,1,0,0,30.0,38,0,0,0
42,4,210275,13,14,0,13,4,2,0,4687,0,35.0,38,4687,1,0
42,4,20809,8,9,0,3,1,4,1,0,0,75.0,38,0,0,0
42,5,130126,12,13,2,10,0,4,1,0,1977,40.0,38,-1977,0,1
41,4,193995,8,9,4,3,1,4,1,0,0,44.0,38,0,0,0
42,4,79036,8,9,0,6,4,4,1,0,0,40.0,38,0,0,0
49,7,31650,12,13,2,10,2,4,0,0,0,45.0,38,0,0,0
30,4,65278,8,9,2,13,0,4,1,0,0,40.0,38,0,0,0
38,4,96330,10,11,0,1,4,2,0,0,0,40.0,38,0,0,0
42,4,181265,10,11,2,14,0,4,1,0,0,48.0,38,0,0,0
35,6,230268,9,10,2,8,0,4,1,0,0,40.0,38,0,0,0
54,4,174319,8,9,0,14,1,4,1,0,0,40.0,38,0,0,0
38,4,193372,9,10,4,4,3,4,0,0,0,40.0,38,0,0,0
24,1,130534,12,13,4,4,1,4,1,0,0,40.0,38,0,0,0
23,4,103277,9,10,0,8,3,4,0,0,0,24.0,38,0,0,0
24,4,73514,9,10,4,12,1,1,0,0,0,50.0,29,0,0,0
44,4,267790,4,5,4,8,4,2,0,0,0,40.0,38,0,0,0
34,4,33945,8,9,0,3,1,4,1,6849,0,55.0,38,6849,1,0
26,4,181666,11,12,2,1,3,4,0,0,0,40.0,0,0,0,0
58,4,371064,8,9,2,5,0,4,1,0,0,20.0,38,0,0,0
36,4,211022,10,11,0,10,1,4,1,0,0,40.0,38,0,0,0
42,6,115323,15,16,4,10,1,4,1,0,0,7.0,0,0,0,0
32,4,211743,12,13,4,12,1,4,1,0,0,45.0,38,0,0,0
21,4,83704,7,8,2,3,0,4,1,0,0,40.0,38,0,0,0
37,4,305597,12,13,2,10,0,4,1,0,0,45.0,38,0,0,0
38,4,287701,6,7,2,6,0,4,1,0,0,48.0,38,0,0,0
43,2,413760,9,10,5,3,1,2,1,0,0,40.0,38,0,0,0
17,4,176467,4,5,4,14,1,4,1,0,0,20.0,38,0,0,0
49,4,124356,12,13,2,12,0,4,1,0,0,60.0,38,0,0,0
21,4,180190,10,11,2,5,0,4,1,0,0,46.0,38,0,0,0
22,0,211013,9,10,4,0,3,4,0,0,0,40.0,25,0,0,0
19,4,184759,8,9,4,1,1,4,0,0,0,26.0,38,0,0,0
38,4,153976,8,9,2,3,0,4,1,0,0,40.0,38,0,0,0
31,4,178623,12,13,4,10,1,2,0,14084,0,60.0,38,14084,1,0
42,4,213464,9,10,2,3,0,4,1,0,0,40.0,38,0,0,0
25,2,176162,10,11,4,11,3,4,1,0,0,30.0,38,0,0,0
18,4,215110,8,9,4,6,3,2,1,0,0,40.0,38,0,0,0
20,4,107242,8,9,4,7,1,2,1,0,0,40.0,0,0,0,0
41,4,140886,8,9,2,5,0,4,1,0,0,40.0,38,0,0,0
25,4,32275,9,10,2,4,5,3,0,0,0,40.0,38,0,0,0
47,1,191858,11,12,2,1,0,4,1,0,0,40.0,38,0,0,0
31,4,165148,8,9,5,4,4,4,0,0,0,12.0,38,0,0,0
76,0,42209,4,5,6,0,1,4,1,0,0,25.0,38,0,0,0
43,7,438427,9,10,0,1,1,2,0,0,0,40.0,38,0,0,0
51,5,162943,14,15,2,10,0,4,1,0,0,40.0,38,0,0,0
19,7,37332,8,9,4,1,1,4,0,0,0,20.0,38,0,0,0
34,7,103371,10,11,4,1,4,4,0,0,0,40.0,38,0,0,0
42,4,196001,8,9,5,1,4,4,0,0,0,40.0,38,0,0,0
68,4,225612,12,13,6,12,1,4,1,0,0,35.0,38,0,0,0
54,4,28518,8,9,2,12,0,4,1,0,0,50.0,38,0,0,0
45,2,234195,8,9,0,1,4,4,0,0,0,35.0,38,0,0,0
36,4,184498,6,7,2,3,0,4,1,0,0,40.0,38,0,0,0
48,4,131309,13,14,2,10,0,4,1,0,0,45.0,38,0,0,0
34,1,189944,9,10,4,1,1,2,0,0,0,72.0,38,0,0,0
69,4,229418,8,9,2,14,0,4,1,0,0,40.0,38,0,0,0
30,4,30226,6,7,0,12,3,4,1,0,0,40.0,38,0,0,0
45,2,374450,8,9,2,14,5,4,0,5178,0,40.0,38,5178,1,0
48,4,272778,9,10,0,8,4,4,0,0,0,32.0,38,0,0,0
18,4,230875,6,7,4,1,1,4,1,0,0,40.0,38,0,0,0
39,4,99065,12,13,2,6,5,4,0,0,0,40.0,30,0,0,0
28,4,114053,12,13,4,14,1,4,1,0,0,55.0,38,0,0,0
20,0,169184,9,10,4,0,2,2,0,0,0,40.0,38,0,0,0
35,4,67083,8,9,2,8,0,1,1,0,0,40.0,3,0,0,0
45,6,242552,7,8,0,3,2,2,1,0,0,35.0,38,0,0,0
37,4,213841,9,10,2,3,0,4,1,0,0,50.0,38,0,0,0
28,4,138054,11,12,4,8,1,3,1,0,0,40.0,38,0,0,0
37,2,365430,9,10,2,1,0,4,1,0,0,40.0,2,0,0,0
33,4,340332,12,13,5,4,1,2,0,0,0,45.0,38,0,0,0
39,4,176186,9,10,2,7,0,4,1,0,0,40.0,38,0,0,0
